Subject,Session,Version,Condition,Set,Run,Trial,Onset,Task,Sentence,Sentence_Type,Probe_or_Question,Response,RT,Response_Rate,Accuracy_Strict,Accuracy_Lax
839,FED_20210812a_3T2,4,S,2,2,48,432.142062991,ComprehensionQ,Let us speculate a little on the maximum size of the anaconda.,TwoSentences,2.0,2.0,2.05269512299992,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,1,14.106915626,ButtonPress,Within two weeks Warren was ringing the bell at the abbey gate.,OneSentence,,1.0,0.684567442000116,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,2,20.1747423419997,ButtonPress,The atmosphere is that of an attractive private beach club at home.,OneSentence,,1.0,0.46720053900026,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,3,26.1920959289996,ButtonPress,He enlisted a staff of loyal experts and of many zealous volunteers.,OneSentence,,1.0,0.402597317999607,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,4,32.1768653429999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.684653257999798,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,5,38.1777127379996,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.402619655000308,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,6,44.1777119979997,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.36800135500016,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,7,50.179428081,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.302488556999833,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,8,56.1811488839999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.385373008999977,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,9,62.1817827759996,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.403513417999875,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,10,68.1823341009999,ButtonPress,They are the most beautiful part of that little piece of nature.,OneSentence,,1.0,0.334951941999861,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,11,74.1836067999998,ButtonPress,It was a simple ivory crucifix which my mother had given me.,OneSentence,,1.0,0.269199699000183,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,12,80.1845350669996,ButtonPress,When he gets the answers to his questions he will be discouraged.,OneSentence,,1.0,0.318169280999882,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,13,100.204950089,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.635636912999871,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,14,106.187776895,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.401391920000151,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,15,112.189655716,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.403034657000262,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,16,118.173102658,ButtonPress,In this way you will be able to detect any obvious mistakes.,OneSentence,,1.0,0.468102218999775,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,17,124.175161903,ButtonPress,They adopted a program by which Louisiana was divided into five districts.,OneSentence,,1.0,0.434598634000395,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,18,130.178284177,ButtonPress,Most school systems today maintain a system of cumulative records of pupils.,OneSentence,,1.0,0.534605769999871,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,19,136.176759251,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.370197574000031,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,20,142.178161836,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.385301794000043,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,21,148.17726241,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.369786466999813,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,22,154.180271922,ButtonPress,Her mother also was a person of superior mind and broad interests.,OneSentence,,1.0,0.400890002999859,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,23,160.196344056,ButtonPress,He wanted to go back to Harvard for another year of playwriting.,OneSentence,,1.0,0.402011846999812,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,24,166.197026826,ButtonPress,Whole families are moving and removal firms are booked for months ahead.,OneSentence,,1.0,0.40123458700009,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,25,186.217530845,ButtonPress,She blew her nose on a tissue and opened the coke bottle.,OneSentence,,1.0,0.401300572999844,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,26,192.201782853,ButtonPress,The hull was also a result of almost a decade of work.,OneSentence,,1.0,0.384619102000215,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,27,198.186095242,ButtonPress,The red glow from the cove had died out of the sky.,OneSentence,,1.0,0.334619806999854,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,28,204.187118078,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.36940367599982,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,29,210.188846779,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.351796340999954,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,30,216.189057809,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.28602930299985,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,31,222.173537458,ButtonPress,The windshield glass is shatterproof and plexiglas is used in the cabin.,OneSentence,,1.0,0.368913959999645,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,32,228.190295014,ButtonPress,The continuing modernization of these forces is a costly but necessary process.,OneSentence,,1.0,0.369821938999848,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,33,234.17547069,ButtonPress,She had arrived this morning and come straight to the English Gardens.,OneSentence,,1.0,0.399602605000382,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,34,240.194389615,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.53464255300014,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,35,246.195401025,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.317899733999639,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,36,252.179876064,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.334612270999969,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,37,272.198227483,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.469604862999859,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,38,278.20047713,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.434807473000092,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,39,284.183434168,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.386596570000165,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,40,290.184752842,ButtonPress,And this was before he began to play his startlingly beautiful jazz.,OneSentence,,1.0,0.437350177000098,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,41,296.186249361,ButtonPress,Good radio drama has its own special demands that badly need reinvigoration.,OneSentence,,1.0,0.0012981669997316,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,42,302.187273989,ButtonPress,The Mayor is finding it awkward to campaign against his own record.,OneSentence,,1.0,0.401653284000076,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,43,308.203601022,ButtonPress,This procedure is much more effective than giving out a membership packet.,OneSentence,,1.0,0.367745877000289,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,44,314.173757168,ButtonPress,Someone had moved beyond the range of the light from the window.,OneSentence,,1.0,0.43512676499995,1.0,True,True
839,FED_20210812a_3T2,1,S,3,3,45,320.174393942,ButtonPress,No one suggested that the ethical effects of the art were irrelevant.,OneSentence,,1.0,0.434477036999851,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,46,326.17577628,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.53430556100011,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,47,332.175472763,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.402633030000288,1.0,True,True
839,FED_20210812a_3T2,1,N,3,3,48,338.174993716,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.384875461999854,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,1,14.1094372809998,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.668896758999836,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,2,20.1915996430002,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.485506344999976,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,3,26.1764299880001,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.353048525999839,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,4,32.1781217920002,ButtonPress,The problem of solidarity and morale again involves the concept of values.,OneSentence,,1.0,0.351434833999974,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,5,38.195071221,ButtonPress,After that they had sat for five minutes without saying a word.,OneSentence,,1.0,0.367041221999898,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,6,44.2303726220002,ButtonPress,Then he noticed that the dry wood of the wheels had swollen.,OneSentence,,1.0,0.334394716000133,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,7,50.19692678,ButtonPress,I crossed the beautifully furnished living room to the pale yellow phone.,OneSentence,,1.0,0.400914034999914,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,8,56.1999190639999,ButtonPress,Scotty accepted the decision with indifference and did not enter the arguments.,OneSentence,,1.0,0.399487100999977,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,9,62.1826051640001,ButtonPress,They are trying to demonstrate some different ways of teaching and learning.,OneSentence,,1.0,0.434623607000049,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,10,68.1849750179999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.534800426999936,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,11,74.184392271,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.351348660999975,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,12,80.1868285760002,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.566696459000013,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,13,100.206449341,ButtonPress,The exuberance on this occasion set a standard for subsequent Dartmouth gatherings.,OneSentence,,1.0,0.500793971000348,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,14,106.190087095,ButtonPress,Their duties include evaluation of the information collected and preparation of recommendations.,OneSentence,,1.0,0.384272792000047,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,15,112.190538261,ButtonPress,The thin man moved swiftly to the phone and dialed a number.,OneSentence,,1.0,0.382867993999753,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,16,118.191276311,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.400331396000183,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,17,124.176667553,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.399850055000115,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,18,130.194245543,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.43483162099983,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,19,136.179021077,ButtonPress,He believed in making inspiring speeches and he made a great many.,OneSentence,,1.0,0.502595349999865,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,20,142.17891866,ButtonPress,New ideas for improving nutrition came with the study of soil treatment.,OneSentence,,1.0,0.384588967999662,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,21,148.179879835,ButtonPress,Most of us would be willing to admit that forgiveness comes hard.,OneSentence,,1.0,0.434635317999891,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,22,154.180868983,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.351317827999992,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,23,160.181851571,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.63679537400003,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,24,166.18415307,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.619443400999899,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,25,186.253803344,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.467037627999616,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,26,192.203158698,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.51723587000015,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,27,198.206294751,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.3850276940002,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,28,204.173174209,ButtonPress,We made it back to the Harbor in less than four minutes.,OneSentence,,1.0,0.519001113000286,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,29,210.174281028,ButtonPress,He bases his approach on the belief that anything can follow anything.,OneSentence,,1.0,0.435892670000158,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,30,216.174315841,ButtonPress,We bought his records and played them in our schools and universities.,OneSentence,,1.0,0.533311278999918,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,31,222.208632749,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.467923923999933,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,32,228.176335373,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.666799615999935,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,33,234.177305476,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.585438538999824,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,34,240.178907129,ButtonPress,In this play there were so many characters and so much detail.,OneSentence,,1.0,0.469531151999945,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,35,246.197092021,ButtonPress,Student leaders began sporadic efforts to negotiate theater integration several months ago.,OneSentence,,1.0,0.28523104199985,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,36,252.181472314,ButtonPress,No client would ever think of asking him to do such things.,OneSentence,,1.0,0.334415136999723,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,37,272.205225425,ButtonPress,It appeared that the theory could be saved in one way only.,OneSentence,,1.0,0.334285852999983,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,38,278.200474005,ButtonPress,I wanted to help so that we could find time to play.,OneSentence,,1.0,0.335052546000043,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,39,284.204321182,ButtonPress,There is a tangible feeling in the air of revulsion toward politics.,OneSentence,,1.0,0.36922550700001,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,40,290.18643487,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.897673244000089,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,41,296.247236563,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.350977874999899,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,42,302.242660417,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.35427921199971,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,43,308.189395688,ButtonPress,Nonword_sequence,OneSentence,,,,0.0,False,False
839,FED_20210812a_3T2,1,N,3,4,44,314.174218474,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.374985122999988,1.0,True,True
839,FED_20210812a_3T2,1,N,3,4,45,320.207239041,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.370545165000294,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,46,326.177012427,ButtonPress,Copies of this letter were made avaliable to the press and public.,OneSentence,,1.0,0.600033647000146,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,47,332.210315565,ButtonPress,The others likewise had hidden themselves in the grass and the brush.,OneSentence,,1.0,0.318966532000104,1.0,True,True
839,FED_20210812a_3T2,1,S,3,4,48,338.178690586,ButtonPress,This is a significant advance but its importance should not be exaggerated.,OneSentence,,1.0,0.469264783999733,1.0,True,True
839,FED_20210812a_3T2,5,S,4,5,1,14.2116162420001,Sentiment,"No, her face seemed to float in an implausibly bright shaft of sunlight.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,2,22.2129036130003,Sentiment,"No, the trial had packed the large courtroom for more than a week.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,3,30.2132183309999,Sentiment,"Yes, today whole grains are freshly ground every day and baked into bread.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,N,4,5,4,38.1140271479999,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.578806544000145,1.0,True,True
839,FED_20210812a_3T2,5,N,4,5,5,46.132750238,MemoryAll,Nonword_sequence,OneSentence,1.0,2.0,0.852496673000132,1.0,False,False
839,FED_20210812a_3T2,5,N,4,5,6,54.1166825230002,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.515316240999709,1.0,True,True
839,FED_20210812a_3T2,5,N,4,5,7,62.1179820369998,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.656577136999658,1.0,False,False
839,FED_20210812a_3T2,5,N,4,5,8,70.1180179089997,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.419979285000409,1.0,True,True
839,FED_20210812a_3T2,5,N,4,5,9,78.1076820830003,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.716748746000121,1.0,False,False
839,FED_20210812a_3T2,5,S,4,5,10,86.2071585320004,Sentiment,"No, he considered opening a can of beer but then vetoed that idea.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,11,94.2089466450001,Sentiment,"Yes, there was the revolution in Tibet which we pretended did not exist.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,12,102.208221091,Sentiment,"No, there was something maimed and crazy about its motion that disturbed them.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,N,4,5,13,124.111375888,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.574026420000337,1.0,False,False
839,FED_20210812a_3T2,5,N,4,5,14,132.112665368,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.895326408000074,1.0,True,True
839,FED_20210812a_3T2,5,N,4,5,15,140.115032819,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.711269384999468,1.0,True,True
839,FED_20210812a_3T2,5,S,4,5,16,148.216794879,Sentiment,"Yes, Anne picked up the towel she was hemming for the hospital guild.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,17,156.271383403,Sentiment,"Yes, by the time he had smoked three cigarettes he had calmed down.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,18,164.218662436,Sentiment,"Yes, oranges and grapefruit are shipped from Florida weekly from an organic farm.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,N,4,5,19,172.119834178,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.622295653000037,1.0,True,True
839,FED_20210812a_3T2,5,N,4,5,20,180.120541065,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.766138928000146,1.0,True,True
839,FED_20210812a_3T2,5,N,4,5,21,188.10588995,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.598103763999461,1.0,True,True
839,FED_20210812a_3T2,5,S,4,5,22,196.207052625,Sentiment,"Yes, some people can carve almost anything out of a piece of wood.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,23,204.208364666,Sentiment,"No, none of us was aware that the biggest fight was still ahead.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,24,212.214047872,Sentiment,"Yes, he tilted his homely face toward the dry bed of the river.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,25,234.214603725,Sentiment,"Yes, better show it to Fiona and see if he had omitted anything.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,26,242.221889604,Sentiment,"Yes, I got a quick look at their faces as we went past.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,27,250.222889053,Sentiment,"Yes, pictures can be taken in the public areas and when on tours.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,N,4,5,28,258.116578575,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.822367845000372,1.0,True,True
839,FED_20210812a_3T2,5,N,4,5,29,266.11784212,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.612853241000266,1.0,True,True
839,FED_20210812a_3T2,5,N,4,5,30,274.152468894,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.628388005000488,1.0,True,True
839,FED_20210812a_3T2,5,S,4,5,31,282.220874924,Sentiment,"Yes, war is the result of mistrust and lack of understanding between people.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,32,290.209981431,Sentiment,"Yes, I asked about the battle between life and death in his plays.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,33,298.223536061,Sentiment,"No, Benson grinned and flipped a rock with his thumb like a marble.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,N,4,5,34,306.109289599,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.588599015,1.0,True,True
839,FED_20210812a_3T2,5,N,4,5,35,314.110570089,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.75766650300011,1.0,True,True
839,FED_20210812a_3T2,5,N,4,5,36,322.111646668,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.614543175999643,1.0,True,True
839,FED_20210812a_3T2,5,N,4,5,37,344.162665593,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.556454839000253,1.0,True,True
839,FED_20210812a_3T2,5,N,4,5,38,352.11516946,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.702007834000142,1.0,True,True
839,FED_20210812a_3T2,5,N,4,5,39,360.116475765,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.560286183999779,1.0,True,True
839,FED_20210812a_3T2,5,S,4,5,40,368.218272806,Sentiment,"Yes, bare feet are better for such work than any form of slipper.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,41,376.221626082,Sentiment,"No, Francesca and Herbert were among the few people we knew in Catalonia.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,42,384.205882757,Sentiment,"No, Doc Abel was busy up front with some of his live patients.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,43,392.207155123,Sentiment,"No, Curt was too involved in his own problems to pay much attention.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,44,400.206777191,Sentiment,"Yes, the two lawmen halted their wagon about twenty yards from the door.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,5,45,408.208122267,Sentiment,"No, the purchasers rejected the order in two letters written in vigorous terms.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,N,4,5,46,416.108944865,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.928816109000763,1.0,False,False
839,FED_20210812a_3T2,5,N,4,5,47,424.111716931,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.726165322999805,1.0,True,True
839,FED_20210812a_3T2,5,N,4,5,48,432.144874681,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.720014353999431,1.0,True,True
839,FED_20210812a_3T2,5,N,4,6,1,14.1117478299993,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.614341733999936,1.0,True,True
839,FED_20210812a_3T2,5,N,4,6,2,22.1132853529998,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.622010789999877,1.0,True,True
839,FED_20210812a_3T2,5,N,4,6,3,30.1132672989997,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.805490668999482,1.0,True,True
839,FED_20210812a_3T2,5,S,4,6,4,38.2150071999999,Sentiment,"Yes, Mrs. Oliver is mother of five children and wife of a machinist.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,6,5,46.2162843959999,Sentiment,"No, I was constantly searching for clues around the neighborhood of the hall.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,S,4,6,6,54.2163312950001,Sentiment,"Yes, parents are often concerned that orthodontic appliances may cause teeth to decay.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,6,7,62.218975356,Sentiment,"Yes, whether or not Wally lost his job was no concern of mine.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,6,8,70.2050022769994,Sentiment,"No, what mattered was that a new concept of Americans was being born.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,S,4,6,9,78.2215000519995,Sentiment,"No, I think you are being unfair to take these things up now.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,N,4,6,10,86.1088527419997,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.553838081999857,1.0,True,True
839,FED_20210812a_3T2,5,N,4,6,11,94.1080346919998,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.788463846000013,1.0,True,True
839,FED_20210812a_3T2,5,N,4,6,12,102.108910416,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.702926647999448,1.0,True,True
839,FED_20210812a_3T2,5,S,4,6,13,124.212401141,Sentiment,"Yes, two sharply contrasting places designed for public enjoyment are now on display.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,6,14,132.214066544,Sentiment,"Yes, this expansion has been going on for an estimated eight billion years.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,6,15,140.215020882,Sentiment,"Yes, I knew in that moment that I did not have any choice.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,N,4,6,16,148.115794618,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.61252076799974,1.0,True,True
839,FED_20210812a_3T2,5,N,4,6,17,156.11784457,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.616422553999655,1.0,True,True
839,FED_20210812a_3T2,5,N,4,6,18,164.117817519999,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.604562129000442,1.0,True,True
839,FED_20210812a_3T2,5,S,4,6,19,172.220910926,Sentiment,"No, the size of wooden mold will determine the amount of clay needed.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,S,4,6,20,180.204550438,Sentiment,"No, knowledge gained from studying earthquake waves has been applied in various fields.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,S,4,6,21,188.206894834,Sentiment,"No, Montgomery knew all the national leaders up to the time of Kennedy.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,N,4,6,22,196.107814634,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.854617774999497,1.0,True,True
839,FED_20210812a_3T2,5,N,4,6,23,204.10887054,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.587771387999965,1.0,True,True
839,FED_20210812a_3T2,5,N,4,6,24,212.111297908,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.717128281999976,1.0,True,True
839,FED_20210812a_3T2,5,N,4,6,25,234.114800608,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.606932382000196,1.0,True,True
839,FED_20210812a_3T2,5,N,4,6,26,242.113548765999,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.593059523999727,1.0,True,True
839,FED_20210812a_3T2,5,N,4,6,27,250.167185716,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.494040848999248,1.0,True,True
839,FED_20210812a_3T2,5,S,4,6,28,258.217503882999,Sentiment,"No, he spent long hours before the TV spitting out promises of revenge.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,S,4,6,29,266.217648583999,Sentiment,"Yes, the right to leave legacies should be substantially reduced and ultimately eliminated.",TwoSentences,1.0,,,,False,
839,FED_20210812a_3T2,5,S,4,6,30,274.220095317,Sentiment,"No, I took the pail and shovel and went out on the porch.",TwoSentences,2.0,,,,False,
839,FED_20210812a_3T2,5,N,4,6,31,282.120952528,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.727668315999836,1.0,True,True
